Packet_count,Satellite_Status,Error_Code,Mission_Time,Pressure1,Pressure2,Altitude1,Altitude2,Altitude_Difference,Descent_rate,Temperature,Battery_Voltage,Gps_Latitude,Gps_Longitude,Gps_Altitude,Pitch,Roll,Yaw,LNLN,Iot_Data,Team_Number
134, 1, 11011, 19/9/2024; 11:57:12, 90924.62, 90955.48, 1.24, 0.26, 0.98, -0.26, 26.55, 3.92, 0.0000000, 0.0000000, 0.00, 1.81, -4.44, 0.81, 0N0N, 27.45, 335592
135, 1, 11011, 19/9/2024; 11:57:13, 90951.9, 90954.48, -1.29, 0.35, 1.64, -2.53, 26.59, 3.97, 0.0000000, 0.0000000, 0.00, 1.81, -4.44, 0.81, 0N0N, 27.45, 335592
136, 1, 11011, 19/9/2024; 11:57:14, 90483.83, 90954.39, 42.19, 0.36, 41.83, 43.24, 26.66, 3.94, 0.0000000, 0.0000000, 0.00, -2.75, -6.62, 0.62, 0N0N, 27.46, 335592
137, 1, 11011, 19/9/2024; 11:57:15, 90976.69, 90952.25, -3.59, 0.56, 4.15, -45.64, 26.66, 3.94, 0.0000000, 0.0000000, 0.00, -4.38, -7.62, 0.56, 0N0N, 27.48, 335592
138, 1, 11011, 19/9/2024; 11:57:16, 90934.06, 90948.27, 0.36, 0.93, 0.57, 3.94, 26.71, 3.86, 0.0000000, 0.0000000, 0.00, -5.06, -7.12, 0.44, 0N0N, 27.5, 335592
139, 1, 11011, 19/9/2024; 11:57:17, 90919.25, 90951.72, 1.74, 0.61, 1.13, 1.38, 26.66, 3.83, 0.0000000, 0.0000000, 0.00, -4.94, -6.75, 0.44, 0N0N, 27.51, 335592
140, 1, 11011, 19/9/2024; 11:57:18, 90917.67, 90953.25, 1.88, 0.46, 1.42, 0.14, 26.62, 3.83, 0.0000000, 0.0000000, 0.00, -4.94, -6.75, 0.44, 0N0N, 27.52, 335592
141, 1, 11011, 19/9/2024; 11:57:19, 90916.85, 90956.23, 1.96, 0.19, 1.77, 0.08, 26.56, 3.89, 0.0000000, 0.0000000, 0.00, -4.88, -6.75, 0.44, 0N0N, 27.56, 335592
142, 1, 11011, 19/9/2024; 11:57:20, 90924.41, 90960.16, 1.26, -0.18, 1.44, -0.7, 26.46, 3.96, 0.0000000, 0.0000000, 0.00, -4.88, -6.75, 0.44, 0N0N, 27.6, 335592
143, 1, 11011, 19/9/2024; 11:57:21, 90920.06, 90960.89, 1.66, -0.24, 1.9, 0.4, 26.45, 3.96, 0.0000000, 0.0000000, 0.00, -4.69, -6.69, 0.44, 0N0N, 27.62, 335592
144, 1, 11011, 19/9/2024; 11:57:22, 90911.46, 90955.4, 2.46, 0.27, 2.19, 0.8, 26.41, 3.88, 0.0000000, 0.0000000, 0.00, -4.62, -6.81, 0.5, 0N0N, 27.62, 335592
145, 1, 11011, 19/9/2024; 11:57:23, 90922.83, 90953.13, 1.4, 0.48, 0.92, -1.05, 26.38, 3.86, 0.0000000, 0.0000000, 0.00, -4.44, -6.88, 0.5, 0N0N, 27.64, 335592
146, 1, 11011, 19/9/2024; 11:57:24, 90939.84, 90956.53, -0.17, 0.16, 0.33, -1.57, 26.39, 3.92, 0.0000000, 0.0000000, 0.00, -4.44, -7.19, 0.5, 0N0N, 27.67, 335592
147, 1, 11011, 19/9/2024; 11:57:25, 90939.65, 90957.93, -0.15, 0.03, 0.18, 0.02, 26.41, 3.91, 0.0000000, 0.0000000, 0.00, -4.5, -7.69, 0.5, 0N0N, 27.7, 335592
148, 1, 11011, 19/9/2024; 11:57:26, 90920.48, 90957.91, 1.62, 0.03, 1.59, 1.76, 26.45, 3.94, 0.0000000, 0.0000000, 0.00, -4.88, -8.12, 0.5, 0N0N, 27.72, 335592
149, 1, 11011, 19/9/2024; 11:57:27, 90922.89, 90959.88, 1.4, -0.15, 1.55, -0.22, 26.45, 3.96, 0.0000000, 0.0000000, 0.00, -4.88, -8.12, 0.5, 0N0N, 27.73, 335592
150, 1, 11011, 19/9/2024; 11:57:28, 90921.67, 90958.54, 1.51, -0.03, 1.54, 0.11, 26.43, 3.97, 0.0000000, 0.0000000, 0.00, -5.0, -8.19, 0.5, 0N0N, 27.71, 335592
151, 1, 11011, 19/9/2024; 11:57:29, 90927.48, 90957.42, 0.97, 0.08, 0.89, -0.54, 26.46, 3.91, 0.0000000, 0.0000000, 0.00, -5.06, -8.38, 0.5, 0N0N, 27.71, 335592
152, 1, 11011, 19/9/2024; 11:57:30, 90926.08, 90958.23, 1.1, 0.0, 1.1, 0.13, 26.47, 3.76, 0.0000000, 0.0000000, 0.00, -5.19, -8.44, 0.5, 0N0N, 27.69, 335592
153, 1, 11011, 19/9/2024; 11:57:31, 90929.25, 90956.6, 0.81, 0.15, 0.66, -0.29, 26.47, 3.92, 0.0000000, 0.0000000, 0.00, -5.5, -8.5, 0.5, 0N0N, 27.67, 335592
154, 1, 11011, 19/9/2024; 11:57:32, 90933.87, 90957.86, 0.38, 0.04, 0.34, -0.43, 26.44, 3.83, 0.0000000, 0.0000000, 0.00, -5.62, -8.56, 0.5, 0N0N, 27.78, 335592
155, 1, 11011, 19/9/2024; 11:57:33, 90929.85, 90957.92, 0.75, 0.03, 0.72, 0.37, 26.44, 3.81, 0.0000000, 0.0000000, 0.00, -5.38, -8.62, 0.5, 0N0N, 27.78, 335592
156, 1, 11011, 19/9/2024; 11:57:34, 90936.39, 90957.34, 0.15, 0.09, 0.06, -0.6, 26.42, 3.92, 0.0000000, 0.0000000, 0.00, -5.38, -8.62, 0.5, 0N0N, 27.8, 335592
157, 1, 11011, 19/9/2024; 11:57:35, 90944.63, 90955.16, -0.62, 0.29, 0.91, -0.77, 26.43, 3.96, 0.0000000, 0.0000000, 0.00, -5.38, -8.62, 0.5, 0N0N, 27.8, 335592
158, 1, 11011, 19/9/2024; 11:57:36, 90940.25, 90959.67, -0.21, -0.13, 0.08, 0.41, 26.45, 3.97, 0.0000000, 0.0000000, 0.00, -5.38, -8.62, 0.5, 0N0N, 27.76, 335592
159, 1, 11011, 19/9/2024; 11:57:37, 90937.27, 90960.35, 0.07, -0.19, 0.26, 0.28, 26.5, 3.94, 0.0000000, 0.0000000, 0.00, -5.38, -8.62, 0.5, 0N0N, 27.77, 335592
160, 1, 11011, 19/9/2024; 11:57:38, 90966.61, 90958.34, -2.65, -0.01, 2.64, -2.72, 26.53, 3.97, 0.0000000, 0.0000000, 0.00, -5.38, -8.62, 0.5, 0N0N, 27.74, 335592
161, 1, 11011, 19/9/2024; 11:57:39, 90951.42, 90959.48, -1.25, -0.11, 1.14, 1.39, 26.55, 3.92, 0.0000000, 0.0000000, 0.00, -5.38, -8.62, 0.5, 0N0N, 27.71, 335592
162, 1, 11011, 19/9/2024; 11:57:40, 90958.61, 90958.2, -1.91, 0.01, 1.92, -0.66, 26.58, 3.92, 0.0000000, 0.0000000, 0.00, -5.38, -8.62, 0.5, 0N0N, 27.7, 335592
163, 1, 11011, 19/9/2024; 11:57:41, 90849.99, 90954.57, 8.16, 0.34, 7.82, 10.05, 26.59, 3.96, 0.0000000, 0.0000000, 0.00, -5.38, -8.62, 0.5, 0N0N, 27.72, 335592
164, 1, 11011, 19/9/2024; 11:57:42, 90973.01, 90955.14, -3.25, 0.29, 3.54, -11.36, 26.57, 3.89, 0.0000000, 0.0000000, 0.00, -5.38, -8.62, 0.5, 0N0N, 27.72, 335592
165, 1, 11011, 19/9/2024; 11:57:43, 90971.22, 90955.65, -3.08, 0.24, 3.32, 0.17, 26.55, 3.94, 0.0000000, 0.0000000, 0.00, -4.56, -10.12, 0.62, 0N0N, 27.68, 335592
166, 1, 11011, 19/9/2024; 11:57:44, 91857.23, 90955.16, -84.88, 0.29, 85.17, -81.68, 26.54, 3.91, 0.0000000, 0.0000000, 0.00, -4.56, -10.12, 0.62, 0N0N, 27.62, 335592
167, 1, 11011, 19/9/2024; 11:57:45, 90947.63, 90957.93, -0.89, 0.03, 0.92, 83.86, 26.55, 3.92, 0.0000000, 0.0000000, 0.00, -4.56, -10.12, 0.62, 0N0N, 27.62, 335592
168, 1, 11011, 19/9/2024; 11:57:46, 91327.43, 90955.06, -36.04, 0.3, 36.34, -35.09, 26.6, 3.96, 0.0000000, 0.0000000, 0.00, -4.56, -10.12, 0.62, 0N0N, 27.7, 335592
169, 1, 11011, 19/9/2024; 11:57:47, 90967.64, 90954.08, -2.75, 0.39, 3.14, 33.21, 26.56, 3.91, 0.0000000, 0.0000000, 0.00, -4.56, -10.12, 0.62, 0N0N, 27.72, 335592
170, 1, 11011, 19/9/2024; 11:57:48, 90963.43, 90956.73, -2.36, 0.14, 2.5, 0.39, 26.55, 3.76, 0.0000000, 0.0000000, 0.00, -4.56, -10.12, 0.62, 0N0N, 27.73, 335592
171, 1, 11011, 19/9/2024; 11:57:57, 90998.45, 90952.73, -5.6, 0.51, 6.11, -0.38, 26.63, 3.86, 0.0000000, 0.0000000, 0.00, -1.81, -10.5, 0.88, 0N0N, 27.83, 335592
172, 1, 11111, 19/9/2024; 11:58:0, 90992.66, 0, -5.07, 44307.7, 44312.77, 0.15, 26.63, 0.00, 0.0000000, 0.0000000, 0.00, 1.88, -10.5, 1.25, 0N0N, 27.87, 335592
173, 1, 11011, 19/9/2024; 11:58:1, 90933.31, 90955.48, 0.43, 0.26, 0.17, 5.66, 26.84, 3.78, 0.0000000, 0.0000000, 0.00, 1.88, -10.5, 1.25, 0N0N, 27.87, 335592
174, 1, 11011, 19/9/2024; 11:58:2, 90934.71, 90955.38, 0.3, 0.27, 0.03, -0.13, 26.87, 3.96, 0.0000000, 0.0000000, 0.00, 4.5, -10.38, 1.44, 0N0N, 27.86, 335592
175, 1, 11011, 19/9/2024; 11:58:3, 90933.09, 90954.84, 0.45, 0.32, 0.13, 0.15, 26.81, 3.80, 0.0000000, 0.0000000, 0.00, 5.38, -10.62, 1.5, 0N0N, 27.87, 335592
176, 1, 11011, 19/9/2024; 11:58:4, 90951.27, 90953.13, -1.23, 0.48, 1.71, -1.67, 26.81, 3.96, 0.0000000, 0.0000000, 0.00, 5.81, -10.75, 1.56, 0N0N, 27.86, 335592
177, 1, 11011, 19/9/2024; 11:58:5, 90956.89, 90959.81, -1.75, -0.14, 1.61, -0.52, 26.79, 3.94, 0.0000000, 0.0000000, 0.00, 5.81, -10.75, 1.56, 0N0N, 27.87, 335592
178, 1, 11011, 19/9/2024; 11:58:6, 90953.71, 90961.1, -1.46, -0.26, 1.2, 0.29, 26.79, 3.88, 0.0000000, 0.0000000, 0.00, 5.81, -10.75, 1.56, 0N0N, 27.89, 335592
179, 1, 11011, 19/9/2024; 11:58:7, 90952.09, 90959.52, -1.31, -0.12, 1.19, 0.15, 26.77, 3.89, 0.0000000, 0.0000000, 0.00, 5.81, -10.75, 1.56, 0N0N, 27.88, 335592
180, 1, 11011, 19/9/2024; 11:58:8, 90960.87, 90953.97, -2.12, 0.4, 2.52, -0.81, 26.66, 3.80, 0.0000000, 0.0000000, 0.00, 6.69, -11.69, 1.56, 0N0N, 27.89, 335592
181, 1, 11011, 19/9/2024; 11:58:9, 215084.71, 90947.67, -7886.18, 0.98, 7887.16, -7870.05, 26.65, 3.97, 0.0000000, 0.0000000, 0.00, 6.69, -11.69, 1.56, 0N0N, 27.89, 335592
182, 1, 11011, 19/9/2024; 11:58:11, 90982.27, 90955.55, -4.11, 0.25, 4.36, 3877.64, 26.66, 3.99, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.87, 335592
183, 1, 11011, 19/9/2024; 11:58:12, 90978.67, 90956.37, -3.77, 0.18, 3.95, 0.35, 26.65, 3.99, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.91, 335592
184, 1, 11011, 19/9/2024; 11:58:13, 90945.09, 90952.76, -0.66, 0.51, 1.17, 3.1, 26.72, 3.96, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.88, 335592
185, 1, 11011, 19/9/2024; 11:58:14, 90958.25, 90955.48, -1.88, 0.26, 2.14, -1.22, 26.74, 3.89, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.87, 335592
186, 1, 11011, 19/9/2024; 11:58:15, 90958.06, 90954.34, -1.86, 0.36, 2.22, 0.02, 26.71, 3.91, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.91, 335592
187, 1, 11011, 19/9/2024; 11:58:16, 90983.05, 90957.82, -4.18, 0.04, 4.22, -2.31, 26.69, 3.92, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.89, 335592
188, 1, 11011, 19/9/2024; 11:58:17, 90959.24, 90956.44, -1.97, 0.17, 2.14, 2.2, 26.66, 3.91, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.87, 335592
189, 1, 11011, 19/9/2024; 11:58:18, 90956.84, 90954.52, -1.75, 0.35, 2.1, 0.22, 26.71, 3.91, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.79, 335592
190, 1, 11011, 19/9/2024; 11:58:19, 90946.86, 90958.47, -0.82, -0.02, 0.8, 0.93, 26.62, 3.89, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.8, 335592
191, 1, 11011, 19/9/2024; 11:58:20, 90944.18, 90954.86, -0.58, 0.32, 0.9, 0.24, 26.49, 3.91, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.83, 335592
192, 1, 11011, 19/9/2024; 11:58:21, 90950.55, 90954.38, -1.17, 0.36, 1.53, -0.59, 26.41, 3.96, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.88, 335592
193, 1, 11011, 19/9/2024; 11:58:22, 90938.58, 90956.44, -0.06, 0.17, 0.23, 1.11, 26.36, 3.91, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.87, 335592
194, 1, 11011, 19/9/2024; 11:58:23, 90946.94, 90954.6, -0.83, 0.34, 1.17, -0.77, 26.34, 3.91, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.87, 335592
195, 1, 11011, 19/9/2024; 11:58:24, 90944.58, 90955.81, -0.61, 0.23, 0.84, 0.22, 26.33, 3.92, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.83, 335592
196, 1, 11011, 19/9/2024; 11:58:25, 90940.51, 90953.75, -0.23, 0.42, 0.65, 0.38, 26.3, 3.96, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.81, 335592
197, 1, 11011, 19/9/2024; 11:58:26, 90934.47, 90957.07, 0.33, 0.11, 0.22, 0.56, 26.23, 3.88, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.86, 335592
198, 1, 11011, 19/9/2024; 11:58:27, 90937.08, 90956.16, 0.08, 0.19, 0.11, -0.25, 26.2, 3.92, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.84, 335592
199, 1, 11011, 19/9/2024; 11:58:28, 90937.69, 90955.85, 0.03, 0.22, 0.19, -0.05, 26.2, 3.86, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.86, 335592
200, 1, 11011, 19/9/2024; 11:58:29, 90937.51, 90956.41, 0.04, 0.17, 0.13, 0.01, 26.2, 3.91, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.77, 335592
201, 1, 11011, 19/9/2024; 11:58:30, 90943.66, 90958.48, -0.53, -0.02, 0.51, -0.57, 26.21, 3.96, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.75, 335592
202, 1, 11011, 19/9/2024; 11:58:31, 90944.44, 90958.51, -0.6, -0.02, 0.58, -0.07, 26.21, 3.89, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.66, 335592
203, 1, 11011, 19/9/2024; 11:58:32, 90941.62, 90958.69, -0.34, -0.04, 0.3, 0.26, 26.17, 3.83, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.65, 335592
204, 1, 11011, 19/9/2024; 11:58:33, 90974.36, 90955.49, -3.37, 0.26, 3.63, -3.03, 26.15, 3.97, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.74, 335592
205, 1, 11011, 19/9/2024; 11:58:34, 91082.4, 90956.46, -13.38, 0.17, 13.55, -9.99, 26.08, 3.96, 0.0000000, 0.0000000, 0.00, 8.62, -10.94, 1.81, 0N0N, 27.66, 335592
206, 1, 11011, 19/9/2024; 11:58:35, 91034.71, 90957.08, -8.96, 0.11, 9.07, 4.41, 26.05, 3.94, 0.0000000, 0.0000000, 0.00, 8.69, -10.56, 1.88, 0N0N, 27.64, 335592
207, 1, 11011, 19/9/2024; 11:58:36, 90958.33, 90959.79, -1.89, -0.14, 1.75, 7.05, 26.08, 3.92, 0.0000000, 0.0000000, 0.00, 8.69, -10.56, 1.88, 0N0N, 27.56, 335592
208, 1, 11011, 19/9/2024; 11:58:37, 90976.14, 90958.96, -3.54, -0.06, 3.48, -1.65, 26.08, 3.91, 0.0000000, 0.0000000, 0.00, 8.69, -10.56, 1.88, 0N0N, 27.46, 335592
209, 1, 11011, 19/9/2024; 11:58:38, 90940.48, 90960.48, -0.23, -0.21, 0.02, 3.3, 26.03, 3.92, 0.0000000, 0.0000000, 0.00, 8.69, -10.56, 1.88, 0N0N, 27.38, 335592
210, 1, 11011, 19/9/2024; 11:58:39, 90941.7, 90960.2, -0.34, -0.18, 0.16, -0.11, 26.03, 3.92, 0.0000000, 0.0000000, 0.00, 8.69, -10.56, 1.88, 0N0N, 27.3, 335592
211, 1, 11011, 19/9/2024; 11:58:40, 90942.04, 90960.35, -0.38, -0.19, 0.19, -0.04, 26.01, 3.88, 0.0000000, 0.0000000, 0.00, 8.69, -10.56, 1.88, 0N0N, 27.18, 335592
212, 1, 11011, 19/9/2024; 11:58:41, 90937.64, 90961.37, 0.03, -0.29, 0.32, 0.41, 25.99, 3.92, 0.0000000, 0.0000000, 0.00, 8.69, -10.56, 1.88, 0N0N, 27.14, 335592
213, 1, 11011, 19/9/2024; 11:58:42, 90944.6, 90962.13, -0.61, -0.36, 0.25, -0.64, 25.97, 3.75, 0.0000000, 0.0000000, 0.00, 8.69, -10.56, 1.88, 0N0N, 27.08, 335592
214, 1, 11011, 19/9/2024; 11:58:43, 90942.32, 90961.4, -0.4, -0.29, 0.11, 0.21, 25.96, 3.88, 0.0000000, 0.0000000, 0.00, 8.56, -10.06, 1.88, 0N0N, 26.82, 335592
215, 1, 11011, 19/9/2024; 11:58:44, 90935.75, 90959.06, 0.21, -0.07, 0.28, 0.61, 25.89, 3.92, 0.0000000, 0.0000000, 0.00, 8.56, -10.06, 1.88, 0N0N, 26.55, 335592
216, 1, 11011, 19/9/2024; 11:58:45, 90948.11, 90961.05, -0.94, -0.26, 0.68, -1.15, 25.85, 3.75, 0.0000000, 0.0000000, 0.00, 8.56, -10.06, 1.88, 0N0N, 26.43, 335592
217, 1, 11011, 19/9/2024; 11:58:46, 90979.61, 90960.44, -3.86, -0.2, 3.66, -2.91, 25.9, 3.89, 0.0000000, 0.0000000, 0.00, 8.56, -10.06, 1.88, 0N0N, 26.45, 335592
218, 1, 11011, 19/9/2024; 11:58:47, 91000.15, 90960.99, -5.76, -0.25, 5.51, -1.89, 25.89, 3.81, 0.0000000, 0.0000000, 0.00, 8.44, -9.75, 1.94, 0N0N, 26.46, 335592
219, 1, 11011, 19/9/2024; 11:58:48, 90937.81, 90962.8, 0.02, -0.42, 0.44, 5.75, 25.91, 3.88, 0.0000000, 0.0000000, 0.00, 7.62, -8.56, 1.94, 0N0N, 26.47, 335592
220, 1, 11011, 19/9/2024; 11:58:49, 90939.82, 90969.26, -0.17, -1.02, 0.85, -0.19, 25.92, 3.75, 0.0000000, 0.0000000, 0.00, 7.19, -7.94, 1.94, 0N0N, 26.4, 335592
221, 1, 11011, 19/9/2024; 11:58:50, 90943.77, 90967.63, -0.54, -0.87, 0.33, -0.37, 25.94, 3.96, 0.0000000, 0.0000000, 0.00, 0.44, -1.25, 1.88, 0N0N, 26.33, 335592
222, 1, 11011, 19/9/2024; 11:58:51, 90953.39, 90969.18, -1.43, -1.01, 0.42, -0.89, 25.93, 3.86, 0.0000000, 0.0000000, 0.00, -0.19, -0.56, 1.88, 0N0N, 26.33, 335592
223, 1, 11011, 19/9/2024; 11:58:52, 90938.92, 90969.9, -0.09, -1.08, 0.99, 1.34, 25.91, 3.78, 0.0000000, 0.0000000, 0.00, -0.31, -0.44, 1.88, 0N0N, 26.25, 335592
224, 1, 11011, 19/9/2024; 11:58:53, 90947.72, 90970.82, -0.9, -1.16, 0.26, -0.81, 25.91, 3.97, 0.0000000, 0.0000000, 0.00, -0.31, -0.44, 1.88, 0N0N, 26.27, 335592
225, 1, 11011, 19/9/2024; 11:58:54, 90946.38, 90970.21, -0.78, -1.11, 0.33, 0.12, 25.94, 3.96, 0.0000000, 0.0000000, 0.00, -0.31, -0.44, 1.88, 0N0N, 26.25, 335592
226, 1, 11011, 19/9/2024; 11:58:55, 90952.5, 90971.04, -1.35, -1.18, 0.17, -0.57, 25.95, 3.92, 0.0000000, 0.0000000, 0.00, -0.31, -0.44, 1.88, 0N0N, 26.3, 335592
227, 1, 11011, 19/9/2024; 11:58:56, 90956.34, 90970.54, -1.7, -1.14, 0.56, -0.35, 25.97, 3.96, 0.0000000, 0.0000000, 0.00, -0.31, -0.44, 1.88, 0N0N, 26.36, 335592
228, 1, 11011, 19/9/2024; 11:58:57, 90949.0, 90971.46, -1.02, -1.22, 0.2, 0.68, 26.01, 3.80, 0.0000000, 0.0000000, 0.00, -0.44, -0.25, 1.88, 0N0N, 26.39, 335592
229, 1, 11011, 19/9/2024; 11:58:58, 90951.17, 90972.48, -1.22, -1.32, 0.1, -0.2, 26.02, 3.75, 0.0000000, 0.0000000, 0.00, -0.56, -0.06, 1.88, 0N0N, 26.37, 335592
230, 1, 11011, 19/9/2024; 11:58:59, 90945.99, 90970.09, -0.74, -1.1, 0.36, 0.48, 26.02, 3.81, 0.0000000, 0.0000000, 0.00, -0.62, 0.19, 1.88, 0N0N, 26.34, 335592
231, 1, 11011, 19/9/2024; 11:59:0, 90942.77, 90968.68, -0.44, -0.97, 0.53, 0.3, 26.0, 3.99, 0.0000000, 0.0000000, 0.00, -0.62, 0.19, 1.88, 0N0N, 26.38, 335592
232, 1, 11011, 19/9/2024; 11:59:1, 90949.17, 90965.01, -1.04, -0.63, 0.41, -0.6, 26.0, 3.84, 0.0000000, 0.0000000, 0.00, -3.25, -3.75, 1.88, 0N0N, 26.34, 335592
233, 1, 11011, 19/9/2024; 11:59:2, 90933.25, 90961.2, 0.44, -0.27, 0.71, 1.48, 26.04, 3.92, 0.0000000, 0.0000000, 0.00, -13.94, -17.06, 1.94, 0N0N, 26.37, 335592
234, 1, 11011, 19/9/2024; 11:59:3, 90936.03, 90961.73, 0.18, -0.32, 0.5, -0.26, 26.05, 3.97, 0.0000000, 0.0000000, 0.00, -14.44, -22.94, 2.62, 0N0N, 26.33, 335592
235, 1, 11011, 19/9/2024; 11:59:4, 90937.42, 90962.78, 0.05, -0.42, 0.47, -0.13, 26.06, 3.94, 0.0000000, 0.0000000, 0.00, -11.69, -19.12, 2.69, 0N0N, 26.31, 335592
236, 1, 11011, 19/9/2024; 11:59:5, 90939.04, 90961.94, -0.1, -0.34, 0.24, -0.15, 26.08, 3.99, 0.0000000, 0.0000000, 0.00, -2.81, -6.56, 2.81, 0N0N, 26.3, 335592
237, 1, 11011, 19/9/2024; 11:59:6, 90940.26, 90960.11, -0.21, -0.17, 0.04, -0.11, 26.11, 3.96, 0.0000000, 0.0000000, 0.00, 0.25, -2.0, 2.88, 0N0N, 26.27, 335592
238, 1, 11011, 19/9/2024; 11:59:7, 90942.26, 90963.05, -0.4, -0.44, 0.04, -0.19, 26.13, 3.94, 0.0000000, 0.0000000, 0.00, 0.62, -1.44, 2.94, 0N0N, 26.31, 335592
239, 1, 11011, 19/9/2024; 11:59:8, 90943.26, 90962.13, -0.49, -0.36, 0.13, -0.09, 26.16, 3.92, 0.0000000, 0.0000000, 0.00, 0.81, -1.19, 2.94, 0N0N, 26.27, 335592
240, 1, 11011, 19/9/2024; 11:59:9, 90939.65, 90961.27, -0.15, -0.28, 0.13, 0.34, 26.16, 3.91, 0.0000000, 0.0000000, 0.00, 0.88, -1.06, 2.94, 0N0N, 26.2, 335592
241, 1, 11011, 19/9/2024; 11:59:10, 90935.08, 90962.29, 0.27, -0.37, 0.64, 0.42, 26.16, 3.94, 0.0000000, 0.0000000, 0.00, 1.0, -0.94, 2.94, 0N0N, 26.2, 335592
242, 1, 11011, 19/9/2024; 11:59:11, 90934.69, 90961.01, 0.31, -0.25, 0.56, 0.04, 26.19, 3.86, 0.0000000, 0.0000000, 0.00, 1.0, -0.88, 2.94, 0N0N, 26.2, 335592
243, 1, 11011, 19/9/2024; 11:59:12, 90940.04, 90959.83, -0.19, -0.15, 0.04, -0.5, 26.2, 3.86, 0.0000000, 0.0000000, 0.00, 1.06, -0.88, 2.94, 0N0N, 26.18, 335592
244, 1, 11011, 19/9/2024; 11:59:13, 90931.47, 90960.04, 0.6, -0.16, 0.76, 0.79, 26.19, 3.89, 0.0000000, 0.0000000, 0.00, 1.06, -0.88, 2.94, 0N0N, 26.19, 335592
245, 1, 11011, 19/9/2024; 11:59:14, 90936.08, 90960.81, 0.18, -0.24, 0.42, -0.42, 26.2, 3.89, 0.0000000, 0.0000000, 0.00, 1.06, -0.81, 2.94, 0N0N, 26.16, 335592
246, 1, 11011, 19/9/2024; 11:59:15, 90935.69, 90960.74, 0.21, -0.23, 0.44, 0.03, 26.22, 3.80, 0.0000000, 0.0000000, 0.00, 1.06, -0.81, 2.94, 0N0N, 26.13, 335592
247, 1, 11011, 19/9/2024; 11:59:16, 90941.31, 90961.42, -0.31, -0.29, 0.02, -0.52, 26.25, 3.86, 0.0000000, 0.0000000, 0.00, 1.12, -0.81, 2.94, 0N0N, 26.11, 335592
248, 1, 11011, 19/9/2024; 11:59:17, 90937.3, 90960.15, 0.06, -0.18, 0.24, 0.37, 26.25, 3.92, 0.0000000, 0.0000000, 0.00, 1.12, -0.81, 2.94, 0N0N, 26.16, 335592
249, 1, 11011, 19/9/2024; 11:59:18, 90939.13, 90960.33, -0.11, -0.19, 0.08, -0.17, 26.26, 3.91, 0.0000000, 0.0000000, 0.00, 1.12, -0.75, 2.94, 0N0N, 26.18, 335592
250, 1, 11011, 19/9/2024; 11:59:19, 90939.35, 90961.02, -0.13, -0.26, 0.13, -0.02, 26.28, 3.84, 0.0000000, 0.0000000, 0.00, 1.12, -0.75, 2.94, 0N0N, 26.22, 335592
251, 1, 11011, 19/9/2024; 11:59:20, 90945.75, 90961.77, -0.72, -0.33, 0.39, -0.59, 26.3, 3.83, 0.0000000, 0.0000000, 0.00, 1.12, -0.75, 2.94, 0N0N, 26.28, 335592
252, 1, 11011, 19/9/2024; 11:59:21, 90944.36, 90963.11, -0.59, -0.45, 0.14, 0.13, 26.32, 3.94, 0.0000000, 0.0000000, 0.00, 1.12, -0.75, 2.94, 0N0N, 26.32, 335592
253, 1, 11011, 19/9/2024; 11:59:22, 90941.75, 90960.08, -0.35, -0.17, 0.18, 0.24, 26.34, 3.89, 0.0000000, 0.0000000, 0.00, 1.19, -0.69, 2.94, 0N0N, 26.28, 335592
